Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy
CUST_OJ2AMT,PROD_FN799F,TRANS_VLE6JE,17,82.96,Clothing,16,Europe,0.9,4199.38,2020-02-21,2023-09-16,Winter,Evening,Loyalty Program
CUST_E5IEKQ,PROD_CBVXJR,TRANS_D1U1AJ,6,36.81,Electronics,45,North America,0.17,3333.51,2020-02-13,2023-03-05,Summer,Evening,Loyalty Program
CUST_8Y2Q5M,PROD_MSBYYJ,TRANS_CHPF3L,19,156.93,Sports,77,Asia,0.94,2733.91,2021-04-07,2023-08-02,Winter,Afternoon,Email Campaign
CUST_OJNL7M,PROD_94DDJE,TRANS_WVSGGP,13,87.24,Clothing,84,North America,0.74,7308.02,2020-09-21,2023-05-22,Winter,Morning,Discount
CUST_96LFE1,PROD_S1CN9X,TRANS_NQ7DAS,8,51.18,Electronics,54,Europe,0.3,2073.28,2022-10-25,2023-08-11,Fall,Morning,Loyalty Program
CUST_VDFCPL,PROD_LD1WUD,TRANS_X62T6H,15,185.26,Home,41,Asia,0.57,1030.86,2020-06-21,2023-06-23,Spring,Evening,Loyalty Program
CUST_ZBPUXZ,PROD_DJA24W,TRANS_CW9WJ5,9,97.6,Home,23,Europe,0.22,4434.39,2022-10-16,2023-04-27,Fall,Afternoon,Discount
CUST_I5OSJO,PROD_CRE1T2,TRANS_QSJ41I,1,90.87,Home,31,Europe,0.79,1529.61,2022-06-08,2023-12-17,Winter,Afternoon,Loyalty Program
CUST_9AGT3A,PROD_0EN4GI,TRANS_JSBLDR,15,134.26,Electronics,81,North America,0.79,6765.03,2021-11-29,2023-07-18,Summer,Afternoon,Loyalty Program
CUST_X4SVHI,PROD_EVWVHL,TRANS_Z22876,17,174.33,Clothing,15,South America,0.31,722.03,2020-04-09,2023-06-08,Winter,Morning,Loyalty Program
CUST_GO7ENQ,PROD_1K95YM,TRANS_2AVL8N,6,199.72,Home,12,North America,0.77,8619.93,2022-05-28,2023-07-21,Fall,Morning,Email Campaign
CUST_YLS7C2,PROD_HIB2BL,TRANS_9QLBGK,15,23.7,Clothing,61,North America,0.05,6990.8,2022-11-24,2023-11-08,Fall,Evening,Email Campaign
CUST_1P1EZC,PROD_3UNMJ8,TRANS_CULGLX,1,176.27,Sports,52,Europe,0.47,8558.79,2021-02-04,2023-12-20,Summer,Afternoon,Discount
CUST_BUQKEA,PROD_UZG9TZ,TRANS_HF13GM,19,195.19,Home,68,South America,0.98,5616.68,2021-11-22,2023-07-10,Spring,Evening,Discount
CUST_F3J8WT,PROD_2KGHOS,TRANS_79LJ83,9,108.86,Clothing,59,Asia,0.16,422.18,2022-05-26,2023-12-19,Summer,Morning,Email Campaign
CUST_RID5YE,PROD_WHDWVQ,TRANS_1NZQ35,14,31.77,Home,39,North America,0.11,1290.32,2020-06-16,2023-08-09,Winter,Afternoon,Discount
CUST_01JUOB,PROD_KQSLP7,TRANS_G29WNX,12,194.84,Clothing,43,North America,0.21,3878.35,2021-06-15,2023-05-23,Winter,Afternoon,Email Campaign
CUST_Y8GAEM,PROD_130011,TRANS_OTI6VM,17,189.81,Clothing,18,Europe,0.85,4033.91,2020-05-26,2023-01-13,Fall,Morning,Email Campaign
CUST_53H9P0,PROD_QK8V3K,TRANS_Q6LX25,3,74.76,Electronics,62,North America,0.24,670.94,2020-06-08,2023-10-26,Summer,Afternoon,Discount
CUST_T37WN7,PROD_17Q3BX,TRANS_HJNAYA,8,100.46,Electronics,78,South America,0.46,2329.52,2021-11-02,2023-10-04,Winter,Morning,Discount
CUST_E00JAJ,PROD_OTJRDL,TRANS_2FCOXB,3,22.6,Home,7,North America,0.73,3193.88,2021-02-19,2023-07-04,Winter,Afternoon,Discount
CUST_4ORZJW,PROD_OHHVLD,TRANS_QEN111,6,35.48,Home,20,Asia,0.39,9951.08,2020-01-30,2023-12-17,Spring,Afternoon,Loyalty Program
CUST_4ME3II,PROD_QJJYVV,TRANS_S1ILTS,14,112.31,Electronics,70,South America,0.04,5732.73,2022-09-27,2023-11-17,Fall,Afternoon,Loyalty Program
CUST_L4ARSM,PROD_MW3XJA,TRANS_45N833,11,39.88,Sports,74,Europe,0.39,7730.3,2021-06-16,2023-04-06,Summer,Afternoon,Discount
CUST_85Z8U9,PROD_GBAJMP,TRANS_DVFS6L,9,144.2,Electronics,13,North America,0.65,4391.16,2021-08-12,2023-11-12,Winter,Afternoon,Discount
CUST_8GHXXF,PROD_NIJ44W,TRANS_NBMOCL,13,182.44,Electronics,23,North America,0.65,8733.48,2022-08-31,2023-10-17,Spring,Evening,Discount
CUST_DOXA3F,PROD_7D4CR3,TRANS_2YU7O0,9,78.66,Home,71,North America,0.33,8925.51,2022-09-20,2023-08-29,Summer,Morning,Email Campaign
CUST_BZ7X2J,PROD_TYRR6E,TRANS_VD0NQF,11,130.29,Sports,8,North America,0.65,4556.67,2021-10-20,2023-07-26,Spring,Morning,Loyalty Program
CUST_25141A,PROD_THNMWV,TRANS_63HDWC,3,124.32,Home,83,Europe,0.31,9219.15,2022-05-01,2023-02-25,Summer,Evening,Loyalty Program
CUST_Y7DPLV,PROD_UYTF23,TRANS_F0WXZ6,12,115.18,Clothing,44,North America,0.94,2201.66,2021-06-16,2023-11-19,Spring,Afternoon,Loyalty Program
CUST_AGB7W8,PROD_7AI6KF,TRANS_363BE6,3,112.5,Electronics,72,South America,0.41,3968.68,2022-02-20,2023-09-13,Fall,Morning,Email Campaign
CUST_NYQG17,PROD_N3ECQT,TRANS_OIEM1G,1,40.31,Electronics,39,North America,0.77,9877.4,2020-10-15,2023-12-05,Winter,Evening,Email Campaign
CUST_GTDNXN,PROD_O4OG97,TRANS_8YLXUM,15,137.93,Electronics,81,Europe,0.5,7300.3,2022-11-27,2023-07-05,Summer,Afternoon,Discount
CUST_8HY2KI,PROD_TDWPGO,TRANS_DR9UG0,9,90.67,Clothing,42,South America,0.4,9100.31,2022-11-24,2023-12-12,Spring,Afternoon,Loyalty Program
CUST_QCPW34,PROD_TKX6XR,TRANS_7UYDQZ,2,67.48,Electronics,13,Asia,0.21,2705.32,2022-08-03,2023-07-13,Spring,Afternoon,Discount
CUST_LXNKQL,PROD_YKC170,TRANS_HJDCPX,14,158.68,Clothing,19,Europe,0.06,5587.99,2020-07-21,2023-04-01,Spring,Afternoon,Email Campaign
CUST_VJQURC,PROD_VY7VBW,TRANS_EWTTGA,9,62.46,Electronics,88,South America,0.14,494.31,2020-02-18,2023-11-17,Summer,Evening,Email Campaign
CUST_NG8QQY,PROD_L9XAWV,TRANS_KHXAJI,11,161.43,Electronics,65,South America,0.4,5710.61,2021-02-20,2023-05-19,Summer,Morning,Discount
CUST_6R4HID,PROD_E93IFK,TRANS_R841FO,9,199.16,Sports,77,Europe,0.64,9076.85,2022-08-20,2023-12-15,Summer,Morning,Loyalty Program
CUST_A9KENT,PROD_VSI7PT,TRANS_4GJ82A,18,191.37,Electronics,5,Europe,0.56,3935.81,2021-11-10,2023-11-30,Fall,Afternoon,Email Campaign
CUST_LSS4SU,PROD_9HGK40,TRANS_VAT5TT,4,104.17,Clothing,87,Europe,0.32,4622.02,2020-01-19,2023-01-13,Fall,Morning,Email Campaign
CUST_O0PH2X,PROD_MZTETP,TRANS_9IXZBJ,18,42.79,Sports,83,South America,0.47,7067.38,2022-12-31,2023-01-21,Summer,Morning,Email Campaign
CUST_UC32LA,PROD_Y14MH2,TRANS_2QP88L,4,85.55,Electronics,33,South America,0.52,8108.16,2020-01-15,2023-09-09,Summer,Evening,Email Campaign
CUST_R8XEHH,PROD_QCEWW7,TRANS_UBKMNL,9,194.47,Sports,61,Asia,0.04,2912.66,2020-03-13,2023-12-29,Fall,Morning,Email Campaign
CUST_XWE8BZ,PROD_EGRASH,TRANS_28RP7T,11,113.26,Home,73,Asia,0.84,698.95,2022-10-09,2023-06-05,Summer,Evening,Discount
CUST_JY60TG,PROD_84M4BE,TRANS_0KW9IO,19,133.51,Clothing,32,Europe,0.75,5421.6,2022-06-15,2023-11-08,Fall,Morning,Discount
CUST_BPAN0H,PROD_BBIM8E,TRANS_Q1IIO9,11,168.76,Clothing,61,Europe,0.95,387.43,2020-03-21,2023-07-03,Winter,Evening,Email Campaign
CUST_0J7N2B,PROD_P8F7TD,TRANS_FTRL55,18,92.93,Home,36,South America,0.58,5686.99,2021-03-04,2023-06-12,Winter,Afternoon,Discount
CUST_BLNT6Z,PROD_W8BB87,TRANS_S2CMKN,13,64.91,Sports,63,Asia,0.17,4400.97,2022-04-14,2023-06-29,Spring,Afternoon,Email Campaign
CUST_RPU5US,PROD_20DZ9B,TRANS_IYBEGZ,2,64.06,Home,54,Europe,0.9,2991.08,2021-07-07,2023-02-08,Spring,Morning,Discount
CUST_V2W6XF,PROD_ZOS7JO,TRANS_VKT1J4,17,159.51,Electronics,13,North America,0.73,3194.14,2021-05-04,2023-12-25,Spring,Evening,Discount
CUST_R1VOFX,PROD_I1AOXF,TRANS_H38A7L,17,104.55,Clothing,59,Asia,0.27,4542.86,2020-09-01,2023-02-10,Spring,Evening,Discount
CUST_SWIRV4,PROD_6SBXFA,TRANS_5XK1V1,18,177.23,Sports,65,Europe,0.75,852.01,2020-10-03,2023-04-04,Winter,Morning,Discount
CUST_BG7QOH,PROD_ZO8LOC,TRANS_YFHYJN,3,120.79,Sports,80,North America,0.71,1882.63,2020-09-19,2023-06-27,Winter,Morning,Email Campaign
CUST_6VQ11M,PROD_6RQWW2,TRANS_L12QDY,8,60.75,Electronics,65,Europe,0.94,1054.24,2020-01-24,2023-01-30,Winter,Afternoon,Email Campaign
CUST_UN2PBU,PROD_H7E65T,TRANS_NOSCB0,5,168.18,Sports,57,South America,0.57,7397.27,2022-03-28,2023-09-19,Fall,Morning,Loyalty Program
CUST_BN5SDQ,PROD_2387UI,TRANS_TVPMGU,11,83.45,Home,40,South America,0.33,774.99,2020-10-10,2023-11-26,Fall,Evening,Email Campaign
CUST_PP8VUC,PROD_WXOMAB,TRANS_XABTG6,10,73.11,Electronics,47,South America,0.77,6823.76,2022-03-10,2023-06-15,Spring,Morning,Email Campaign
CUST_M4KNJL,PROD_2X685K,TRANS_IWR6ZL,13,192.11,Home,66,South America,0.01,2142.2,2021-02-10,2023-02-22,Summer,Evening,Discount
CUST_PKQUJQ,PROD_LPSHJG,TRANS_FJIHF3,18,21.04,Sports,86,Europe,0.71,746.42,2022-02-07,2023-01-22,Winter,Afternoon,Loyalty Program
CUST_2Q7280,PROD_7DUDN6,TRANS_QUZIES,2,157.1,Clothing,87,South America,0.51,3977.18,2020-01-06,2023-08-28,Summer,Afternoon,Loyalty Program
CUST_IPKPSK,PROD_WDBHMQ,TRANS_T0RTLC,10,117.23,Home,23,Asia,0.64,4999.63,2021-03-16,2023-05-19,Summer,Afternoon,Loyalty Program
CUST_7BHTHS,PROD_GR772R,TRANS_7D3X3D,10,49.75,Sports,87,South America,0.88,8591.11,2021-04-04,2023-01-04,Summer,Evening,Loyalty Program
CUST_1VECH1,PROD_QIEGQU,TRANS_LUFSXM,18,34.28,Electronics,16,North America,0.18,1274.82,2020-10-21,2023-10-05,Spring,Morning,Loyalty Program
CUST_K39H9R,PROD_MID7DX,TRANS_RQ9R37,4,39.48,Home,64,North America,0.37,4228.2,2022-11-11,2023-08-26,Winter,Afternoon,Discount
CUST_LLZE0E,PROD_JXP82V,TRANS_A34DK0,13,147.96,Electronics,73,South America,0.62,6379.42,2021-02-20,2023-02-08,Fall,Afternoon,Discount
CUST_Q6KSQZ,PROD_WI1TMQ,TRANS_5694GT,2,94.74,Clothing,19,North America,0.07,5675.16,2022-10-02,2023-05-05,Summer,Afternoon,Email Campaign
CUST_975Z9J,PROD_NLKNOC,TRANS_8RZFZF,5,97.82,Clothing,38,South America,0.18,4489.89,2022-06-12,2023-08-11,Fall,Evening,Discount
CUST_SOR9T2,PROD_URM14A,TRANS_AD2DK5,19,149.15,Home,73,Europe,0.09,8481.52,2020-02-20,2023-04-13,Spring,Morning,Discount
CUST_I07FZK,PROD_KKAV74,TRANS_31R6M5,1,122.71,Home,74,Europe,0.95,3938.92,2020-06-03,2023-12-03,Winter,Morning,Email Campaign
CUST_XEU9LW,PROD_QP6J5J,TRANS_34N8N0,9,116.45,Electronics,50,South America,0.71,2849.22,2022-10-29,2023-06-22,Winter,Evening,Loyalty Program
CUST_4N65WR,PROD_6UAVBJ,TRANS_WCWW0W,13,119.79,Sports,63,Europe,0.68,7378.5,2021-12-06,2023-02-12,Winter,Morning,Discount
CUST_4J0Z1T,PROD_FIE2P7,TRANS_J8VF8T,8,190.46,Clothing,84,North America,0.94,2044.67,2021-06-06,2023-01-10,Fall,Afternoon,Discount
CUST_3ARV4A,PROD_ALGUVN,TRANS_7EPGD3,4,120.71,Sports,59,South America,0.03,7754.89,2021-06-06,2023-05-27,Winter,Evening,Loyalty Program
CUST_U3V8D5,PROD_DIO36W,TRANS_PT8HKK,19,28.23,Home,53,South America,0.67,4691.13,2022-02-03,2023-05-02,Spring,Morning,Discount
CUST_P0GI95,PROD_5TGPIO,TRANS_E2S5VC,11,155.03,Sports,14,North America,0.34,6610.71,2021-05-29,2023-11-20,Summer,Evening,Loyalty Program
CUST_HMX33R,PROD_L4UZ5T,TRANS_YDQGSC,9,46.34,Clothing,15,Europe,0.53,3083.05,2022-05-07,2023-11-22,Winter,Morning,Loyalty Program
CUST_9E139K,PROD_AGQFZZ,TRANS_WMHUL7,10,106.88,Clothing,26,Asia,0.91,4326.95,2020-07-03,2023-08-02,Winter,Afternoon,Loyalty Program
CUST_XLQC7L,PROD_HCRQPI,TRANS_GFB62B,8,132.15,Home,74,Asia,0.23,2975.13,2021-05-13,2023-07-28,Summer,Afternoon,Email Campaign
CUST_6HY6AM,PROD_LOE862,TRANS_I4AE4O,5,180.67,Clothing,32,North America,0.85,2775.5,2022-05-20,2023-02-26,Summer,Morning,Loyalty Program
CUST_EA26Y4,PROD_86OJCI,TRANS_2222NZ,17,114.96,Home,30,North America,0.62,4368.22,2020-04-27,2023-12-11,Summer,Evening,Email Campaign
CUST_PPKMTT,PROD_W0NVJ1,TRANS_4FWEYW,6,74.8,Electronics,58,Asia,0.17,2753.16,2022-05-27,2023-04-24,Fall,Evening,Email Campaign
CUST_U5PNMX,PROD_CCLB0N,TRANS_C0NQ8L,19,61.9,Sports,40,South America,0.68,950.3,2022-03-29,2023-09-14,Fall,Afternoon,Email Campaign
CUST_JH2ZRK,PROD_JOK5WS,TRANS_PVNL0C,13,81.0,Clothing,64,North America,0.61,640.77,2020-03-05,2023-09-14,Summer,Evening,Email Campaign
CUST_V8E5SQ,PROD_8Y7415,TRANS_NY8J3D,15,182.56,Clothing,80,South America,0.35,6322.69,2020-01-03,2023-09-24,Spring,Afternoon,Email Campaign
CUST_7VVXQJ,PROD_TS910X,TRANS_IQOKCF,11,125.21,Electronics,23,North America,0.66,4504.93,2021-02-01,2023-06-05,Spring,Afternoon,Email Campaign
CUST_I1YNH5,PROD_CVR7Y9,TRANS_BZU55E,1,104.08,Home,89,South America,0.36,6229.42,2020-05-16,2023-10-10,Spring,Evening,Email Campaign
CUST_0L7CJW,PROD_ISJ8RJ,TRANS_9XA1YH,11,125.68,Clothing,33,Asia,0.42,9436.36,2021-02-24,2023-02-03,Summer,Evening,Discount
CUST_U6GU77,PROD_DD4CUZ,TRANS_QNQ2DJ,15,174.91,Sports,20,Europe,0.71,4005.04,2022-04-02,2023-04-04,Winter,Evening,Loyalty Program
CUST_RT2LA6,PROD_D4N3HO,TRANS_Q605EX,5,89.03,Home,40,Europe,0.27,8488.76,2021-10-30,2023-08-06,Summer,Morning,Discount
CUST_TGIZBN,PROD_K7SSKI,TRANS_716AXT,8,36.1,Sports,49,South America,0.6,1745.04,2022-02-21,2023-11-06,Winter,Afternoon,Discount
CUST_CR7MSG,PROD_C6B4AK,TRANS_HAPH7D,11,95.22,Electronics,13,Asia,0.51,4730.59,2022-05-16,2023-10-21,Summer,Afternoon,Discount
CUST_WI1RBZ,PROD_8GBV60,TRANS_KFET99,6,123.98,Clothing,41,Europe,0.82,9886.53,2021-09-19,2023-10-06,Fall,Afternoon,Loyalty Program
CUST_WLK035,PROD_TTWH2X,TRANS_MYZR6A,11,47.74,Home,52,North America,0.35,4601.16,2022-04-01,2023-02-21,Winter,Morning,Discount
CUST_SS60FD,PROD_ZQKUQ3,TRANS_1XQ8B7,1,102.28,Home,11,North America,0.17,4303.27,2021-10-26,2023-06-11,Summer,Morning,Discount
CUST_X8UX0L,PROD_NJ8YXK,TRANS_262XXX,1,149.34,Sports,5,North America,0.6,108.85,2022-08-11,2023-11-29,Fall,Afternoon,Discount
CUST_Q0NIBZ,PROD_HYZF3H,TRANS_1SA8Q1,3,108.7,Electronics,27,South America,0.55,7814.82,2021-11-26,2023-02-28,Spring,Morning,Discount
CUST_42OMV3,PROD_GY1EUR,TRANS_VIVHY6,15,178.48,Clothing,86,South America,0.61,8360.1,2021-03-08,2023-01-10,Winter,Evening,Loyalty Program
CUST_QR7ZTR,PROD_93QOIR,TRANS_A2901L,2,179.43,Electronics,68,South America,0.19,898.62,2021-01-21,2023-06-09,Summer,Afternoon,Discount
CUST_1K3FS5,PROD_WYUWVL,TRANS_6B6F5X,13,180.09,Home,12,North America,0.33,9521.46,2020-01-15,2023-08-03,Summer,Morning,Loyalty Program
CUST_LDDMOO,PROD_21YK4B,TRANS_73NTDA,18,89.4,Home,34,North America,0.79,657.99,2022-10-18,2023-07-18,Summer,Evening,Discount
CUST_NGVW5A,PROD_OMDNLN,TRANS_W32KIM,12,128.13,Electronics,49,South America,0.62,502.06,2020-06-19,2023-03-25,Summer,Afternoon,Discount
CUST_L3H890,PROD_1VRDFC,TRANS_UEKAL4,5,197.48,Home,84,South America,0.56,4591.23,2020-04-03,2023-01-18,Summer,Afternoon,Discount
CUST_5RII6X,PROD_T2L40G,TRANS_XE7DT8,9,196.63,Clothing,38,South America,0.54,3412.18,2021-02-16,2023-03-02,Winter,Afternoon,Loyalty Program
CUST_MF2X9Y,PROD_1ZXI57,TRANS_ELMIBW,5,29.26,Clothing,6,North America,0.21,1266.79,2020-09-14,2023-04-25,Summer,Evening,Email Campaign
CUST_834CIC,PROD_SQLTPT,TRANS_RT8DCQ,16,38.84,Home,56,South America,0.37,5806.71,2021-05-24,2023-06-21,Summer,Morning,Loyalty Program
CUST_ULBGSY,PROD_ZZJ4XR,TRANS_YRDKXC,9,53.04,Sports,43,North America,0.29,6876.81,2020-08-20,2023-02-18,Spring,Morning,Email Campaign
CUST_HYV0IY,PROD_LXR0WV,TRANS_FOVSVW,14,199.89,Sports,18,South America,0.41,3896.46,2022-05-13,2023-04-17,Spring,Morning,Discount
CUST_5PJQFZ,PROD_D83V19,TRANS_V7YO28,2,172.04,Sports,33,Asia,0.07,8129.56,2020-01-20,2023-01-22,Fall,Morning,Email Campaign
CUST_CDTEOB,PROD_C34GZT,TRANS_FP7SSY,13,49.25,Sports,24,Asia,0.91,4554.37,2022-11-24,2023-02-10,Summer,Evening,Discount
CUST_B5L2N1,PROD_3LNNXX,TRANS_X0RMVS,9,99.15,Clothing,24,North America,0.14,867.95,2021-10-20,2023-11-15,Fall,Afternoon,Loyalty Program
CUST_6OX7CH,PROD_R0PPKB,TRANS_DTGH5W,16,109.82,Home,42,Europe,0.76,7935.45,2020-10-18,2023-12-28,Summer,Morning,Loyalty Program
CUST_HP9FIB,PROD_GD3BR3,TRANS_4G1EWY,17,119.22,Electronics,83,South America,0.89,9471.58,2020-06-14,2023-07-26,Summer,Evening,Email Campaign
CUST_KMXLZ6,PROD_63VOM2,TRANS_ZX72VI,5,137.3,Clothing,30,South America,0.27,7068.75,2022-04-09,2023-08-01,Summer,Evening,Loyalty Program
CUST_KYTS92,PROD_ZPQHNA,TRANS_L81ZBS,2,86.9,Clothing,64,North America,0.7,3655.18,2021-01-04,2023-10-28,Winter,Evening,Discount
CUST_VRMG6C,PROD_BCX0RC,TRANS_4TKYGN,5,63.79,Clothing,16,Europe,0.81,7392.65,2020-05-19,2023-10-28,Spring,Afternoon,Loyalty Program
CUST_OIYIES,PROD_N865LF,TRANS_1OSEG8,18,152.58,Clothing,77,South America,0.98,8465.0,2022-01-10,2023-03-21,Spring,Evening,Loyalty Program
CUST_AW63NS,PROD_SYE0GT,TRANS_N4HA2S,5,76.1,Sports,6,South America,0.95,793.1,2020-04-20,2023-09-25,Summer,Afternoon,Loyalty Program
CUST_PEF2R0,PROD_ZCW2DW,TRANS_YQZWAT,17,173.55,Home,18,Europe,0.36,4825.44,2022-07-10,2023-06-21,Winter,Morning,Email Campaign
CUST_Q421CS,PROD_FNRTLX,TRANS_QQ6KY5,17,43.49,Clothing,69,Asia,0.35,525.76,2020-10-24,2023-07-12,Spring,Evening,Loyalty Program
CUST_98QI5D,PROD_ZLRBQR,TRANS_UU6KTP,9,20.38,Electronics,64,Europe,0.62,182.46,2021-01-18,2023-12-20,Spring,Morning,Loyalty Program
CUST_XN4AFT,PROD_9107KS,TRANS_HY07FB,18,31.8,Home,40,Asia,0.03,5439.29,2022-03-30,2023-12-09,Fall,Afternoon,Discount
CUST_TRW69R,PROD_JRBGCA,TRANS_HAYSYM,5,94.16,Sports,12,North America,0.97,2907.88,2020-10-25,2023-01-16,Spring,Afternoon,Loyalty Program
CUST_WO28IE,PROD_593M72,TRANS_4MSETW,13,178.68,Electronics,49,Asia,0.13,7144.07,2022-02-20,2023-01-11,Winter,Afternoon,Loyalty Program
CUST_ZBU28L,PROD_T46N53,TRANS_TY8T1N,1,130.42,Electronics,81,Europe,0.8,2568.72,2021-07-26,2023-09-15,Summer,Afternoon,Email Campaign
CUST_9IUKD9,PROD_4YJON5,TRANS_CLVQQ4,11,80.45,Sports,21,Europe,0.97,7741.86,2020-07-28,2023-07-20,Summer,Evening,Loyalty Program
CUST_O2X8UW,PROD_OP51Z0,TRANS_GWXT12,2,197.44,Home,77,Europe,0.82,1431.9,2022-05-16,2023-02-12,Summer,Morning,Discount
CUST_EUB5V7,PROD_R972EB,TRANS_3STSEY,8,23.71,Sports,57,Asia,0.66,1523.41,2020-08-02,2023-03-07,Fall,Evening,Loyalty Program
CUST_KPULM1,PROD_PDHYG0,TRANS_JB3GE3,11,28.25,Sports,32,South America,0.16,8525.9,2022-01-19,2023-05-04,Spring,Morning,Email Campaign
CUST_XOHR2T,PROD_L4GDMN,TRANS_3S96FS,1,112.22,Home,19,Europe,0.23,3580.41,2020-07-24,2023-12-03,Fall,Morning,Loyalty Program
CUST_1EOR0T,PROD_D8XR8Y,TRANS_R9BS8M,7,40.43,Sports,35,South America,0.0,2665.12,2021-08-12,2023-08-30,Spring,Evening,Email Campaign
CUST_I7CK50,PROD_1JIEOI,TRANS_EM8MWC,18,94.94,Home,49,North America,0.16,6267.35,2021-01-06,2023-04-10,Winter,Evening,Loyalty Program
CUST_EV6IA6,PROD_QL00WY,TRANS_SBGYBN,2,21.97,Clothing,35,South America,0.13,6529.88,2020-08-05,2023-10-01,Fall,Morning,Discount
CUST_X2VQFD,PROD_CWUCKY,TRANS_XS1VYM,17,89.95,Sports,65,Asia,0.3,5080.09,2021-07-17,2023-09-09,Summer,Evening,Loyalty Program
CUST_YAAD80,PROD_BZ20QM,TRANS_FSI71Y,18,51.68,Sports,9,Europe,0.43,9842.89,2020-12-08,2023-08-30,Spring,Evening,Email Campaign
CUST_VY51HG,PROD_GI9SBG,TRANS_OEZ3SQ,11,151.99,Electronics,31,South America,0.79,9894.92,2022-02-10,2023-08-07,Winter,Afternoon,Email Campaign
CUST_6009L9,PROD_XWCC97,TRANS_N12FUD,6,69.96,Home,79,Europe,0.47,6139.84,2022-12-02,2023-04-06,Fall,Morning,Loyalty Program
CUST_ICBRSC,PROD_K1XBN9,TRANS_B1AIHN,1,172.05,Home,58,North America,0.62,4552.34,2021-11-07,2023-12-03,Spring,Morning,Email Campaign
CUST_HC5E6C,PROD_PWRYLD,TRANS_WXDF6J,15,70.24,Electronics,46,North America,0.06,6853.44,2020-08-05,2023-06-04,Spring,Afternoon,Loyalty Program
CUST_4L1SM3,PROD_WOA8CA,TRANS_J91U2G,18,42.39,Clothing,80,South America,0.69,4490.23,2020-08-21,2023-10-21,Winter,Evening,Email Campaign
CUST_UZE0WG,PROD_RSOU1S,TRANS_OR9HF1,6,96.47,Electronics,62,North America,0.38,547.54,2020-01-05,2023-12-19,Winter,Afternoon,Email Campaign
CUST_2IQ1IW,PROD_JX24TO,TRANS_7NSD0S,3,178.95,Home,9,Europe,0.48,7270.49,2020-10-28,2023-12-01,Spring,Evening,Discount
CUST_PICDBL,PROD_MEGYRT,TRANS_0DCARZ,10,151.95,Electronics,78,North America,0.52,5894.97,2021-12-24,2023-05-13,Spring,Morning,Email Campaign
CUST_5B65AG,PROD_X4M29Q,TRANS_ZM8SAQ,2,166.25,Home,89,Asia,0.63,5882.17,2021-05-24,2023-02-10,Winter,Morning,Email Campaign
CUST_54MOXT,PROD_06AFJ9,TRANS_1VEHQ2,19,153.51,Electronics,7,North America,0.75,5157.6,2020-01-03,2023-08-05,Winter,Afternoon,Email Campaign
CUST_EBX1EN,PROD_RER1YL,TRANS_BPKQVI,18,102.76,Home,12,Asia,0.87,5108.96,2020-07-05,2023-08-08,Spring,Evening,Loyalty Program
CUST_9IBEPW,PROD_3LAHD5,TRANS_M88ZO0,4,176.79,Sports,49,Asia,0.88,4509.62,2022-06-17,2023-05-13,Spring,Afternoon,Discount
CUST_A42CXD,PROD_BG3A89,TRANS_331JYM,16,66.13,Sports,45,North America,0.25,8571.61,2020-08-15,2023-11-05,Winter,Morning,Discount
CUST_K4Z717,PROD_5OO115,TRANS_EE9Y3J,10,56.1,Home,15,South America,0.96,4410.14,2020-07-02,2023-09-15,Spring,Afternoon,Loyalty Program
CUST_HCXS2X,PROD_SNVDVB,TRANS_WQ6UYC,14,71.16,Electronics,22,North America,0.54,3397.06,2021-04-04,2023-04-16,Spring,Evening,Email Campaign
CUST_RU14G9,PROD_5W8B2Y,TRANS_IVC6FG,10,104.88,Home,6,South America,0.66,7191.28,2020-11-28,2023-05-22,Spring,Evening,Email Campaign
CUST_GZGUZT,PROD_I7L4FS,TRANS_GHTB4X,17,68.2,Home,10,South America,0.58,9787.27,2021-01-16,2023-12-18,Summer,Afternoon,Discount
CUST_D9IL7X,PROD_VUWQWS,TRANS_KMQF97,6,105.57,Sports,46,North America,0.74,8363.59,2022-07-31,2023-02-13,Summer,Afternoon,Loyalty Program
CUST_F7ID9W,PROD_4MLF84,TRANS_03CQVH,1,190.47,Electronics,54,Europe,0.42,7717.36,2022-06-03,2023-08-10,Winter,Evening,Email Campaign
CUST_1K3BY1,PROD_TF2A34,TRANS_PEVAX5,19,110.5,Home,62,North America,0.05,8154.64,2021-09-12,2023-04-28,Fall,Afternoon,Loyalty Program
CUST_IVTRB3,PROD_PC7EIJ,TRANS_ZHQISC,19,89.18,Clothing,50,Asia,0.44,8696.99,2022-03-14,2023-12-04,Fall,Evening,Discount
CUST_K2TVI3,PROD_8T73FO,TRANS_JOO4YB,3,134.04,Clothing,75,Asia,0.16,5839.46,2020-08-01,2023-06-02,Winter,Afternoon,Email Campaign
CUST_D0WXDN,PROD_PB0W9J,TRANS_HS7ZZ8,9,192.86,Clothing,41,Europe,0.54,9093.21,2020-03-03,2023-07-07,Winter,Evening,Loyalty Program
CUST_FH3SVW,PROD_98OCYG,TRANS_20L0EI,3,124.7,Clothing,47,South America,0.32,9220.65,2020-10-31,2023-10-21,Fall,Evening,Discount
